Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1996","1996","100 g/ha","5037","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1997","1997","100 g/ha","4857","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1998","1998","100 g/ha","5609","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1999","1999","100 g/ha","5125","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2000","2000","100 g/ha","5369","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2001","2001","100 g/ha","5367","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2002","2002","100 g/ha","5462","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2003","2003","100 g/ha","5500","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2004","2004","100 g/ha","5647","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2005","2005","100 g/ha","5610","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2006","2006","100 g/ha","5882","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2007","2007","100 g/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2008","2008","100 g/ha","5882","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2009","2009","100 g/ha","5625","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2010","2010","100 g/ha","5510","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2011","2011","100 g/ha","5530","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2012","2012","100 g/ha","5569","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2013","2013","100 g/ha","5582","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2014","2014","100 g/ha","5549","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2015","2015","100 g/ha","5559","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2016","2016","100 g/ha","5589","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2017","2017","100 g/ha","5600","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1985","1985","100 g/ha","180420","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1986","1986","100 g/ha","160804","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1987","1987","100 g/ha","105968","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1988","1988","100 g/ha","180000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1989","1989","100 g/ha","208000","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1990","1990","100 g/ha","288779","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1991","1991","100 g/ha","163353","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1992","1992","100 g/ha","161208","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1993","1993","100 g/ha","168340","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1994","1994","100 g/ha","181951","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1995","1995","100 g/ha","180941","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1996","1996","100 g/ha","97087","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1997","1997","100 g/ha","194461","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1998","1998","100 g/ha","174699","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","1999","1999","100 g/ha","197166","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2000","2000","100 g/ha","148898","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2001","2001","100 g/ha","112170","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2002","2002","100 g/ha","119441","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2003","2003","100 g/ha","197660","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2004","2004","100 g/ha","220669","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2005","2005","100 g/ha","218349","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2006","2006","100 g/ha","206895","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2007","2007","100 g/ha","215343","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2008","2008","100 g/ha","193054","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2009","2009","100 g/ha","187894","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2010","2010","100 g/ha","150248","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2011","2011","100 g/ha","170093","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2012","2012","100 g/ha","138954","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2013","2013","100 g/ha","225807","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2014","2014","100 g/ha","256684","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2015","2015","100 g/ha","256638","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2016","2016","100 g/ha","274211","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2017","2017","100 g/ha","160000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01341","Apples","2018","2018","100 g/ha","229930","A","Official figure",""
